speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
pinwar,Pine Warbler,Setophaga pinus,L9566408,"2132 Loblolly Ln, Seabrook Island US-SC (32.5850,-80.1575)",2023-01-03 18:51,2.0,32.584957,-80.157537,True,False,True,S125354041,
yetwar,Yellow-throated Warbler,Setophaga dominica,L9566408,"2132 Loblolly Ln, Seabrook Island US-SC (32.5850,-80.1575)",2023-01-03 18:51,1.0,32.584957,-80.157537,True,False,True,S125354041,
gwfgoo,Greater White-fronted Goose,Anser albifrons,L9358893,Fieldstone Home,2023-01-03 18:48,2.0,39.8734219,-86.2487017,True,False,True,S125354647,
goleag,Golden Eagle,Aquila chrysaetos,L617866,Green Canyon -- Lower (Cache Co.),2023-01-03 18:40,2.0,41.7700899,-111.7637546,True,False,False,S125359182,
bknsti,Black-necked Stilt,Himantopus mexicanus,L375164,Goleta Beach County Park (including east end of Goleta Slough),2023-01-03 18:30,5.0,34.4171771,-119.829812,True,False,False,S125358008,
greyel,Greater Yellowlegs,Tringa melanoleuca,L375164,Goleta Beach County Park (including east end of Goleta Slough),2023-01-03 18:30,2.0,34.4171771,-119.829812,True,False,False,S125358008,
ycnher,Yellow-crowned Night-Heron,Nyctanassa violacea,L375164,Goleta Beach County Park (including east end of Goleta Slough),2023-01-03 18:30,1.0,34.4171771,-119.829812,True,False,False,S125358008,
houwre,House Wren,Troglodytes aedon,L22059966,"12799 Bender Rd, Foley US-AL (30.4120,-87.6540)",2023-01-03 18:30,4.0,30.412029,-87.653978,True,False,True,S125356825,
sedwre1,Sedge Wren,Cistothorus stellaris,L22059966,"12799 Bender Rd, Foley US-AL (30.4120,-87.6540)",2023-01-03 18:30,1.0,30.412029,-87.653978,True,False,True,S125356825,
savspa,Savannah Sparrow,Passerculus sandwichensis,L22059966,"12799 Bender Rd, Foley US-AL (30.4120,-87.6540)",2023-01-03 18:30,5.0,30.412029,-87.653978,True,False,True,S125356825,
linspa,Lincoln's Sparrow,Melospiza lincolnii,L22059966,"12799 Bender Rd, Foley US-AL (30.4120,-87.6540)",2023-01-03 18:30,1.0,30.412029,-87.653978,True,True,True,S125356825,
swaspa,Swamp Sparrow,Melospiza georgiana,L22059966,"12799 Bender Rd, Foley US-AL (30.4120,-87.6540)",2023-01-03 18:30,2.0,30.412029,-87.653978,True,False,True,S125356825,
bnhcow,Brown-headed Cowbird,Molothrus ater,L22059966,"12799 Bender Rd, Foley US-AL (30.4120,-87.6540)",2023-01-03 18:30,1.0,30.412029,-87.653978,True,False,True,S125356825,
comgra,Common Grackle,Quiscalus quiscula,L22059966,"12799 Bender Rd, Foley US-AL (30.4120,-87.6540)",2023-01-03 18:30,1.0,30.412029,-87.653978,True,False,True,S125356825,
palwar,Palm Warbler,Setophaga palmarum,L22059966,"12799 Bender Rd, Foley US-AL (30.4120,-87.6540)",2023-01-03 18:30,3.0,30.412029,-87.653978,True,False,True,S125356825,
wesblu,Western Bluebird,Sialia mexicana,L1158377,Salton Sea--Ruddy Rd.,2023-01-03 18:26,3.0,33.2779828,-115.5994749,True,False,False,S125361170,
bbwduc,Black-bellied Whistling-Duck,Dendrocygna autumnalis,L22059222,"2000–2128 Macy Island Rd, Saint Cloud US-FL 28.25260, -81.35066",2023-01-03 18:25,20.0,28.252603,-81.350664,True,False,True,S125352122,
cogdov,Common Ground Dove,Columbina passerina,L19208536,"Home-4, 109 Istanbul St",2023-01-03 18:24,2.0,29.6225522,-81.9149784,True,False,True,S125351964,
sancra,Sandhill Crane,Antigone canadensis,L19208536,"Home-4, 109 Istanbul St",2023-01-03 18:24,2.0,29.6225522,-81.9149784,True,False,True,S125351964,
blkvul,Black Vulture,Coragyps atratus,L19208536,"Home-4, 109 Istanbul St",2023-01-03 18:24,3.0,29.6225522,-81.9149784,True,False,True,S125351964,
mutswa,Mute Swan,Cygnus olor,L17070063,Harley Ensign Memorial Boating Access,2023-01-03 18:20,10.0,42.593608,-82.77202,True,False,True,S125351831,N
recpar,Red-crowned Parrot,Amazona viridigenalis,L1918641,"Oliveira Park, Brownsville",2023-01-03 18:16,10.0,25.9374284,-97.52159,True,False,False,S125355806,N
relpar,Red-lored Parrot,Amazona autumnalis,L1918641,"Oliveira Park, Brownsville",2023-01-03 18:16,1.0,25.9374284,-97.52159,True,False,False,S125355806,P
amewoo,American Woodcock,Scolopax minor,L7734800,At Highland Terrace,2023-01-03 18:15,1.0,34.1897174,-82.3771284,True,False,True,S125388062,
commyn,Common Myna,Acridotheres tristis,L14974324,HI: Ouli Gulch / Lanikepu Valley,2023-01-03 18:14,2.0,20.0266318,-155.7182075,True,False,True,S125370068,N
zebdov,Zebra Dove,Geopelia striata,L14974324,HI: Ouli Gulch / Lanikepu Valley,2023-01-03 18:10,1.0,20.0266318,-155.7182075,True,False,True,S125370067,N
javspa,Java Sparrow,Padda oryzivora,L14974324,HI: Ouli Gulch / Lanikepu Valley,2023-01-03 18:10,3.0,20.0266318,-155.7182075,True,False,True,S125370067,N
cowscj1,California Scrub-Jay,Aphelocoma californica,L16275519,Local CA,2023-01-03 18:07,1.0,37.8080124,-121.9972807,True,False,True,S125360293,
caltow,California Towhee,Melozone crissalis,L16275519,Local CA,2023-01-03 18:07,1.0,37.8080124,-121.9972807,True,False,True,S125360293,
spodov,Spotted Dove,Spilopelia chinensis,L14974324,HI: Ouli Gulch / Lanikepu Valley,2023-01-03 18:06,1.0,20.0266318,-155.7182075,True,False,True,S125370065,N
bkhpar,Nanday Parakeet,Aratinga nenday,L22059235,"Newbern Ave, Clearwater US-FL (28.0237,-82.7337)",2023-01-03 18:05,3.0,28.023746,-82.733652,True,False,True,S125352195,N
warwhe1,Warbling White-eye,Zosterops japonicus,L14974324,HI: Ouli Gulch / Lanikepu Valley,2023-01-03 18:03,1.0,20.0266318,-155.7182075,True,False,True,S125370064,N
y00678,Crested Caracara,Caracara plancus,L18835336,Base 2.0,2023-01-03 18:00,2.0,28.953106,-97.268994,True,False,True,S125354739,
pagplo,Pacific Golden-Plover,Pluvialis fulva,L14974324,HI: Ouli Gulch / Lanikepu Valley,2023-01-03 17:59,1.0,20.0266318,-155.7182075,True,False,True,S125370058,
larspa,Lark Sparrow,Chondestes grammacus,L15177307,Horseshoe Bay--Horseshoe Bay Resort Airport [KDZB],2023-01-03 17:58,1.0,30.5261605,-98.3587634,True,False,True,S125353720,
neocor,Neotropic Cormorant,Nannopterum brasilianum,L22060396,"401 South Cynthia Street, McAllen, Texas, US (26.198, -98.218)",2023-01-03 17:56,2.0,26.1975747,-98.2178793,True,False,True,S125359294,
grycat,Gray Catbird,Dumetella carolinensis,L8712193,Davis Park,2023-01-03 17:55,1.0,27.949648,-82.2913502,True,False,False,S125437583,
afrsil1,African Silverbill,Euodice cantans,L14974324,HI: Ouli Gulch / Lanikepu Valley,2023-01-03 17:55,3.0,20.0266318,-155.7182075,True,False,True,S125370057,N
yebcar,Yellow-billed Cardinal,Paroaria capitata,L14974324,HI: Ouli Gulch / Lanikepu Valley,2023-01-03 17:55,1.0,20.0266318,-155.7182075,True,False,True,S125370057,N
saffin,Saffron Finch,Sicalis flaveola,L14974324,HI: Ouli Gulch / Lanikepu Valley,2023-01-03 17:55,1.0,20.0266318,-155.7182075,True,False,True,S125370057,N
compea,Indian Peafowl,Pavo cristatus,L22058838,"6401–6423 SW 66th St, South Miami US-FL 25.70933, -80.29818",2023-01-03 17:52,20.0,25.70933,-80.298175,True,False,True,S125350003,P
baymac,Blue-and-yellow Macaw,Ara ararauna,L22058838,"6401–6423 SW 66th St, South Miami US-FL 25.70933, -80.29818",2023-01-03 17:52,4.0,25.70933,-80.298175,True,False,True,S125350003,P
blctit4,Black-crested Titmouse,Baeolophus atricristatus,L18326328,Guadalupe River SP—Bird blind,2023-01-03 17:52,4.0,29.8745589,-98.486682,True,False,False,S125353377,
norwat,Northern Waterthrush,Parkesia noveboracensis,L22058838,"6401–6423 SW 66th St, South Miami US-FL 25.70933, -80.29818",2023-01-03 17:52,1.0,25.70933,-80.298175,True,False,True,S125350003,
laugul,Laughing Gull,Leucophaeus atricilla,L127423,Bill Baggs Cape Florida SP,2023-01-03 17:51,2.0,25.6733,-80.1582,True,False,False,S125350083,
royter1,Royal Tern,Thalasseus maximus,L127423,Bill Baggs Cape Florida SP,2023-01-03 17:51,2.0,25.6733,-80.1582,True,False,False,S125350083,
nutman,Scaly-breasted Munia,Lonchura punctulata,L14974324,HI: Ouli Gulch / Lanikepu Valley,2023-01-03 17:51,1.0,20.0266318,-155.7182075,True,False,True,S125370055,N
norpar,Northern Parula,Setophaga americana,L127423,Bill Baggs Cape Florida SP,2023-01-03 17:51,1.0,25.6733,-80.1582,True,False,False,S125350083,
amebit,American Bittern,Botaurus lentiginosus,L2417165,Twin Oaks Conservation Area,2023-01-03 17:49,1.0,28.2458245,-81.350466,True,False,False,S125351771,
treswa,Tree Swallow,Tachycineta bicolor,L2417165,Twin Oaks Conservation Area,2023-01-03 17:49,5.0,28.2458245,-81.350466,True,False,False,S125351771,
gadwal,Gadwall,Mareca strepera,L1509036,Rains Co.--CR1325,2023-01-03 17:48,1.0,32.8217127,-95.8542488,True,False,False,S125953924,
amewig,American Wigeon,Mareca americana,L1509036,Rains Co.--CR1325,2023-01-03 17:48,1.0,32.8217127,-95.8542488,True,False,False,S125953924,
merlin,Merlin,Falco columbarius,L1509036,Rains Co.--CR1325,2023-01-03 17:48,1.0,32.8217127,-95.8542488,True,False,False,S125953924,
amepip,American Pipit,Anthus rubescens,L1509036,Rains Co.--CR1325,2023-01-03 17:48,50.0,32.8217127,-95.8542488,True,False,False,S125953924,
foxspa,Fox Sparrow,Passerella iliaca,L1509036,Rains Co.--CR1325,2023-01-03 17:48,1.0,32.8217127,-95.8542488,True,False,False,S125953924,
easmea,Eastern Meadowlark,Sturnella magna,L1509036,Rains Co.--CR1325,2023-01-03 17:48,100.0,32.8217127,-95.8542488,True,False,False,S125953924,
grnpar,Green Parakeet,Psittacara holochlorus,L19129513,"26232 Meredith St, La Feria US-TX 26.17845, -97.79913",2023-01-03 17:47,1.0,26.178455,-97.79913,True,False,True,S125354704,N
trokin,Tropical Kingbird,Tyrannus melancholicus,L19129513,"26232 Meredith St, La Feria US-TX 26.17845, -97.79913",2023-01-03 17:47,2.0,26.178455,-97.79913,True,False,True,S125354704,
whfpar1,White-fronted Parrot,Amazona albifrons,L4603374,Saintsgirl,2023-01-03 17:46,6.0,25.9375635,-97.5161371,True,False,True,S125356910,P
yefcan,Yellow-fronted Canary,Crithagra mozambica,L577366,Kailua-Kona Town Area (not wilderness or upper elevations!),2023-01-03 17:46,3.0,19.6348271,-155.9892082,True,False,False,S125581631,N
norpin,Northern Pintail,Anas acuta,L7615629,"Stonehenge II, Ingram",2023-01-03 17:44,3.0,30.071635,-99.2482936,True,False,False,S125353095,
ambduc,American Black Duck,Anas rubripes,L3326091,West Carrollton Barrett Gravel Pit,2023-01-03 17:43,18.0,39.673486,-84.2841268,True,False,False,S125349826,
horlar,Horned Lark,Eremophila alpestris,L22058820,"1101–1233 Old Graniteville Hwy, Aiken US-SC 33.64297, -81.76666",2023-01-03 17:42,1.0,33.642967,-81.766656,True,False,True,S125349930,
labwoo,Ladder-backed Woodpecker,Dryobates scalaris,L6793538,Home,2023-01-03 17:41,1.0,32.3133954,-111.1823273,True,False,True,S125356460,
cubthr,Curve-billed Thrasher,Toxostoma curvirostre,L6793538,Home,2023-01-03 17:41,2.0,32.3133954,-111.1823273,True,False,True,S125356460,
rinphe1,Ring-necked Pheasant,Phasianus colchicus,L22054582,"73722, Burlington US-OK (36.9314,-98.4334)",2023-01-03 17:40,40.0,36.931368,-98.433356,True,False,True,S125353261,N
ercfra,Erckel's Spurfowl,Pternistis erckelii,L391848,Waimea Canyon,2023-01-03 17:40,3.0,22.0714028,-159.6619892,True,False,False,S125369717,N
ferhaw,Ferruginous Hawk,Buteo regalis,L22054582,"73722, Burlington US-OK (36.9314,-98.4334)",2023-01-03 17:40,1.0,36.931368,-98.433356,True,False,True,S125353261,
shshaw,Sharp-shinned Hawk,Accipiter striatus,L6175563,"1922 SW 20th Ave, Cape Coral US-FL (26.6162,-82.0192)",2023-01-03 17:39,1.0,26.616173,-82.01916,True,False,True,S125353407,
bawwar,Black-and-white Warbler,Mniotilta varia,L6175563,"1922 SW 20th Ave, Cape Coral US-FL (26.6162,-82.0192)",2023-01-03 17:39,1.0,26.616173,-82.01916,True,False,True,S125353407,
bkbplo,Black-bellied Plover,Pluvialis squatarola,L22058866,Island Shores Beach,2023-01-03 17:38,2.0,27.098759,-82.46051,True,False,True,S125350198,
santer1,Sandwich Tern,Thalasseus sandvicensis,L22058866,Island Shores Beach,2023-01-03 17:38,3.0,27.098759,-82.46051,True,False,True,S125350198,
egygoo,Egyptian Goose,Alopochen aegyptiaca,L10431508,Kendall Ridge,2023-01-03 17:37,2.0,29.746836,-98.66557,True,False,True,S125353666,P
lessca,Lesser Scaup,Aythya affinis,L4349959,Old Fenimore Mill Condominium Fishing Pier,2023-01-03 17:37,2.0,29.1395113,-83.0268788,True,False,False,S125350563,
sposan,Spotted Sandpiper,Actitis macularius,L4349959,Old Fenimore Mill Condominium Fishing Pier,2023-01-03 17:37,1.0,29.1395113,-83.0268788,True,False,False,S125350563,
rosspo1,Roseate Spoonbill,Platalea ajaja,L4349959,Old Fenimore Mill Condominium Fishing Pier,2023-01-03 17:37,16.0,29.1395113,-83.0268788,True,False,False,S125350563,
swagoo1,Swan Goose,Anser cygnoides,L2284419,"Congress Ave. (Ann W. Richards) Bridge (HOTE 041), Austin",2023-01-03 17:36,3.0,30.2616712,-97.7452004,True,False,False,S125358326,X
rinduc,Ring-necked Duck,Aythya collaris,L15177165,Horseshoe Bay--FM-2147 / Horseshoe Bay Blvd - Clayton Nolen Dr,2023-01-03 17:36,2.0,30.5429509,-98.3555877,True,False,True,S125352558,
maghum1,Rivoli's Hummingbird,Eugenes fulgens,L268114,Madera Canyon--Santa Rita Lodge,2023-01-03 17:36,2.0,31.7251514,-110.8801067,True,False,False,S125359871,
acowoo,Acorn Woodpecker,Melanerpes formicivorus,L268114,Madera Canyon--Santa Rita Lodge,2023-01-03 17:36,3.0,31.7251514,-110.8801067,True,False,False,S125359871,
perfal,Peregrine Falcon,Falco peregrinus,L1048908,Harrisonburg City,2023-01-03 17:36,1.0,38.4489507,-78.8670731,True,False,True,S125350469,
blkpho,Black Phoebe,Sayornis nigricans,L8626038,SRP ponds,2023-01-03 17:36,2.0,33.441654,-111.95136,True,False,False,S125369951,
nrwswa,Northern Rough-winged Swallow,Stelgidopteryx serripennis,L8626038,SRP ponds,2023-01-03 17:36,2.0,33.441654,-111.95136,True,False,False,S125369951,
abetow,Abert's Towhee,Melozone aberti,L8626038,SRP ponds,2023-01-03 17:36,2.0,33.441654,-111.95136,True,False,False,S125369951,
commer,Common Merganser,Mergus merganser,L10919623,Barryton Mill Pond,2023-01-03 17:35,,43.7470119,-85.1462988,True,False,False,S125941201,
whevir,White-eyed Vireo,Vireo griseus,L3651207,Big Cypress NP- Big Cypress Swamp Welcome Center,2023-01-03 17:35,1.0,25.9008653,-81.325706,True,False,False,S125350363,
comwax,Common Waxbill,Estrilda astrild,L22062247,"45–63 N Kaniku Dr, Kamuela US-HI 19.95122, -155.85936",2023-01-03 17:35,18.0,19.951215,-155.859359,True,False,True,S125369289,N
mallar4,Mallard x Mexican Duck (hybrid),Anas platyrhynchos x diazi,L981552,I-20 Pond/Jenna Welch Nature Ctr. (FWTX 55),2023-01-03 17:34,1.0,31.9630947,-102.1210903,True,False,False,S125356785,
dunlin,Dunlin,Calidris alpina,L835200,Caspersen Beach,2023-01-03 17:34,1.0,27.0559154,-82.4423075,True,False,False,S125355429,
loeowl,Long-eared Owl,Asio otus,L981552,I-20 Pond/Jenna Welch Nature Ctr. (FWTX 55),2023-01-03 17:34,2.0,31.9630947,-102.1210903,True,True,False,S125356785,
marwre,Marsh Wren,Cistothorus palustris,L981552,I-20 Pond/Jenna Welch Nature Ctr. (FWTX 55),2023-01-03 17:34,1.0,31.9630947,-102.1210903,True,False,False,S125356785,
gofwoo,Golden-fronted Woodpecker,Melanerpes aurifrons,L22060673,"345 Honey Dr, Brownsville US-TX 25.93749, -97.51894",2023-01-03 17:33,2.0,25.937488,-97.518945,True,False,True,S125360912,
incdov,Inca Dove,Columbina inca,L6448572,Friendship Village,2023-01-03 17:30,2.0,33.3895315,-111.8815631,True,False,False,S125357779,
coshum,Costa's Hummingbird,Calypte costae,L6448572,Friendship Village,2023-01-03 17:30,1.0,33.3895315,-111.8815631,True,False,False,S125357779,
peflov,Rosy-faced Lovebird,Agapornis roseicollis,L6448572,Friendship Village,2023-01-03 17:30,1.0,33.3895315,-111.8815631,True,False,False,S125357779,N
verfly,Vermilion Flycatcher,Pyrocephalus rubinus,L6448572,Friendship Village,2023-01-03 17:30,1.0,33.3895315,-111.8815631,True,False,False,S125357779,
verdin,Verdin,Auriparus flaviceps,L6448572,Friendship Village,2023-01-03 17:30,2.0,33.3895315,-111.8815631,True,False,False,S125357779,
lesgol,Lesser Goldfinch,Spinus psaltria,L6448572,Friendship Village,2023-01-03 17:30,3.0,33.3895315,-111.8815631,True,False,False,S125357779,
snakit,Snail Kite,Rostrhamus sociabilis,L623357,Paynes Prairie Preserve SP--La Chua Trail,2023-01-03 17:29,1.0,29.6068756,-82.3031116,True,False,False,S125348341,
lbbgul,Lesser Black-backed Gull,Larus fuscus,L284586,"Wendy Park, Whiskey Island",2023-01-03 17:27,1.0,41.4991725,-81.7146913,True,False,False,S125358747,
rosgoo,Ross's Goose,Anser rossii,L2961471,Knolle Ranch,2023-01-03 17:24,23.0,27.9719658,-97.8255701,True,False,False,S125353364,
cacgoo1,Cackling Goose,Branta hutchinsii,L2961471,Knolle Ranch,2023-01-03 17:24,1.0,27.9719658,-97.8255701,True,True,False,S125353364,
leasan,Least Sandpiper,Calidris minutilla,L2961471,Knolle Ranch,2023-01-03 17:24,4.0,27.9719658,-97.8255701,True,False,False,S125353364,
rusbla,Rusty Blackbird,Euphagus carolinus,L15669612,"Colonial Grand at Cypress Cove, Mary Ader Avenue, Charleston, SC",2023-01-03 17:22,30.0,32.8220292,-80.0616646,True,False,True,S125347981,
clarai11,Clapper Rail,Rallus crepitans,L22059677,"324 Moon Tide Lane, Johns Island, South Carolina, US (32.633, -80.031)",2023-01-03 17:21,3.0,32.6332283,-80.0308832,True,False,True,S125354936,
whocra,Whooping Crane,Grus americana,L1118302,Paynes Prairie Preserve SP--VC (Wacahoota Trail),2023-01-03 17:20,1.0,29.5491092,-82.292372,True,True,False,S125351006,
blkski,Black Skimmer,Rynchops niger,L22059913,"7th Ave. N, Naples, FL",2023-01-03 17:20,95.0,26.15481,-81.80947,True,False,True,S125356536,
gryfra,Gray Francolin,Ortygornis pondicerianus,L16842788,"Mauna Lani--Waawaa Point, Beach Club and Kalahuipuaʻa Fishponds",2023-01-03 17:19,3.0,19.9420716,-155.8723214,True,False,False,S125364204,N
mexduc,Mexican Duck,Anas diazi,L3246283,Green Valley Country Club Estates (private),2023-01-03 17:17,4.0,31.8852376,-110.9795026,True,False,False,S125356580,
canvas,Canvasback,Aythya valisineria,L3246283,Green Valley Country Club Estates (private),2023-01-03 17:17,12.0,31.8852376,-110.9795026,True,False,False,S125356580,
leagre,Least Grebe,Tachybaptus dominicus,L15876265,Memorial Park- Eastern glades,2023-01-03 17:17,1.0,29.767248,-95.431198,True,False,True,S125353526,
caskin,Cassin's Kingbird,Tyrannus vociferans,L3246283,Green Valley Country Club Estates (private),2023-01-03 17:17,8.0,31.8852376,-110.9795026,True,True,False,S125356580,
lotduc,Long-tailed Duck,Clangula hyemalis,L8684302,Chrysler Beach,2023-01-03 17:16,50.0,42.9051013,-82.4678758,True,False,False,S125348137,
calqua,California Quail,Callipepla californica,L21852573,"17146–17598 Hoadley Rd, Caldwell US-ID 43.58900, -116.74515",2023-01-03 17:16,8.0,43.589003,-116.745153,True,False,True,S125366905,N
clcspa,Clay-colored Sparrow,Spizella pallida,L18090020,Presidio Landfill and Stockyards,2023-01-03 17:15,13.0,29.558874,-104.346484,True,True,False,S125427700,
larbun,Lark Bunting,Calamospiza melanocorys,L18090020,Presidio Landfill and Stockyards,2023-01-03 17:15,4.0,29.558874,-104.346484,True,False,False,S125427700,
brebla,Brewer's Blackbird,Euphagus cyanocephalus,L18090020,Presidio Landfill and Stockyards,2023-01-03 17:15,510.0,29.558874,-104.346484,True,True,False,S125427700,
pyrrhu,Pyrrhuloxia,Cardinalis sinuatus,L18090020,Presidio Landfill and Stockyards,2023-01-03 17:15,2.0,29.558874,-104.346484,True,False,False,S125427700,
semplo,Semipalmated Plover,Charadrius semipalmatus,L485417,Venice Beach,2023-01-03 17:13,5.0,27.100528,-82.4606257,True,False,False,S125375760,
nopowl,Northern Pygmy-Owl,Glaucidium gnoma,L5553107,"Settlement Canyon Reservoir, Tooele",2023-01-03 17:13,1.0,40.5099237,-112.2940573,True,False,True,S125381952,
grnjay,Green Jay,Cyanocorax yncas,L3838032,Pettigrove family,2023-01-03 17:13,2.0,27.9771204,-97.821461,True,False,True,S125351214,
margod,Marbled Godwit,Limosa fedoa,L612115,Fish Haul Beach Park,2023-01-03 17:10,50.0,32.2415556,-80.6863701,True,False,False,S125348751,
